0 1052 1368 1129 2288 948 617 5743 1278578 2498179 2167085 1822532 1498160 981859 1190257 1729727 1087760 1100075 1145512 1136273 1124672 1079192 1020081 1574275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10581 0 3060 3029 1858 2101 2096 20497 9914 1290 3009 2754 3646 2300 1358 1656 3502 4591 20129 15336 13877 8909 3842 2763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5046 6847 0 21550 15361 2096 2084 2160 30403 1451 2911 2501 2612 2945 1308 1655 3710 9782 20410 25647 11823 3514 3363 2696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5290 26277 6785 0 3405 3544 2109 2188 15563 2985 5360 4607 9878 5204 2913 3773 5580 11767 21435 24440 14997 5250 4904 4765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6631 2133 23007 16996 0 3646 1822 2115 11430 1862 3377 3606 3586 13816 2238 2077 4619 14632 21155 25222 13451 9686 3619 3508 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4279 2107 2328 2255 30832 0 3366 2328 20819 5386 7795 8086 7104 5871 5063 6475 14791 20595 25803 20061 16716 7373 7046 7323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4338 2099 2111 2115 2185 26490 0 5250 20901 1827 4353 3198 2928 3397 2338 2582 3804 15943 21065 17156 13407 4454 3730 3197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5866 2098 2175 2150 2133 2674 64818 0 17806 5186 11177 6064 4685 9570 9437 10196 6510 11636 21785 27509 21075 12759 6316 6151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1821373 26067 47700 42581 25331 62237 48977 54270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 317 153 9 9 9 9 85 285 425 9 9 9 9 9 120 298 306 139 9 9 79 9 146 271 267 144 9 9 9 9 270 537 565 242 9 9 9 9 153 297
3414488 4165 3981 7387 5655 13434 5407 12699 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 144 688 626 292 18 18 18 18 18 459 324 162 18 18 18 18 156 298 264 144 89 18 18 18 138 280 295 153 18 18 18 18 303 576 573 299 18 18 18 18
