1,0,0,0,0
0,1,0,0,0
0,0,1,0,0
0,0,0,1,0
0,0,0,0,1
0.207630251476327,0.20458971209483687,0.20819976194847353,0.1700842917100422,0.20949598277032042
0.348200773462384,0.6105306505342691,0.007062005059731602,0.02405972853381687,0.010146842409798117
0.043407931668369336,0.0028781769172437762,0.5465487108802999,0.37919631943329607,0.027968861100790856
0.06089153670481442,0.02546329116922739,0.016571576873896154,0.5470517086888779,0.35002188656318406
0.5737467335087935,0.040233695440345364,0.01892042043698205,0.008336566872792373,0.3587625837410868
0.0067053413955665,0.4760707543573478,0.0037338168131955812,0.04126443279807976,0.47222565463581034
0.5514052346229015,0.045024881176162254,0.07058025664381488,0.3276732127588186,0.005316414798302814
0.037324724854167095,0.00484424939137511,0.4802655293391693,0.018103965118790595,0.4594615312964979
0.030547387075463745,0.30156302376615723,0.13979962630951395,0.5219319064665563,0.006158056382308948
0.010989060276227557,0.3441164784316755,0.5408303681857164,0.0037457447935401963,0.10031834831284037
0.4429819879594369,0.046371797425535044,0.46365450988188495,0.02105474125264389,0.02593696348049922
0.23833322525908962,0.06623001460593315,0.060249341708595985,0.021257944754837083,0.6139294736715442
0.6419549367025899,0.27137612089530083,0.04746159943810243,0.03785639289657694,0.0013509500674299029
0.3197343617461117,0.34066851434718287,0.0006950517808128967,0.3379250834673528,0.0009769886585396378
0.027644948242655072,0.5401997135776196,0.23622029614059686,0.07821280267154013,0.11772223936758817
0.23721082651046327,0.03928023631666831,0.21339383308817897,0.44953962696217814,0.06057547712251132
0.026448043930009213,0.003670012188135955,0.33516812675455737,0.33395399029107997,0.3007598268362174
0.02074831555677029,0.3117758838935849,0.02217502135188307,0.35111754216624624,0.2941832370315155
0.3423680327151971,0.04589160777347108,0.00011407345514081424,0.3374788923150442,0.27414739374114677
0.2992693221306181,0.011310830731454594,0.3053074963281359,0.001165861125700046,0.38294648968409134
0.06860555906010485,0.02194764280116655,0.1835904201233742,0.7191687157705059,0.006687662244848424
0.007674298511936708,0.3053732061161903,0.4038575122562872,0.27746590079604827,0.00562908231953755
0.005855501148259172,0.21242073885350848,0.024650562336725083,0.19018005569135837,0.5668931419701488
0.2709967652209096,0.3220770108076809,0.3822022821333385,0.007417634330215378,0.017306307507855594
0.25135746097966233,0.29603736470825526,0.04019357616214508,0.0110333408485295,0.40137825730140786
0.1729836358412068,0.11710473789398665,0.4890958277703923,0.01105881974230152,0.20975697875211277
0.39025953224272475,0.3409018499528311,0.13035836427443445,0.012744448716030995,0.12573580481397847
0.4407915226189029,0.04132621213490706,0.20915143993595087,0.1458650650861592,0.16286576022407986
0.2808217307339795,0.014148754624571146,0.4278766462802923,0.2550666012038399,0.022086267157317357
0.1475892779332823,0.5557394547940561,0.02331703973691449,0.26101640720641156,0.012337820329335723
0.049814499013673234,0.3172448029132539,0.28575729934573135,0.019065395034366977,0.32811800369297456
0.06253291267467823,0.028977435199546497,0.21427075937589712,0.1914212263415699,0.5027976664083081
0.14200479289119528,0.5892702936708812,0.026588058354552354,0.03020405481552059,0.21193280026785072
0.07480629371898959,0.7707317158959299,0.02124774777341222,0.08922598050120917,0.04398826211045909
0.027681923389465825,0.2003261959636535,0.2397849946402078,0.3708979257751489,0.1613089602315238
0.3184489126459672,0.07640493729088527,0.0873343387154169,0.1217339493744764,0.39607786197325434
0.19580582270185326,0.2923000807934799,0.20653152853522408,0.2945158406903727,0.01084672727907022
0.14559646293259126,0.046659076550114746,0.09226143834791284,0.33846488943010666,0.3770181327392744
0.2349010122146981,0.10440270989797205,0.5673678170832245,0.09155477282717019,0.0017736879769351419
0.0030694079062177876,0.19964221373552923,0.4626416627087362,0.15085034389530122,0.18379637175421545
0.2752305825500374,0.047750360637584977,0.017105924502005033,0.5709638324852513,0.08894929982512134
0.08692553865828673,0.009130953081267162,0.6101342493460591,0.14542997171436867,0.1483792872000184
0.003135722806209704,0.21126218398183522,0.21763630031614423,0.2081447788072873,0.35982101408852357
0.02249011199043098,0.06110493321646299,0.33091942356702153,0.5095535947276703,0.0759319364984144
0.19537801921334744,0.3909178623250498,0.07441496564702822,0.1474848426060168,0.19180431020855765
